0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
风蚀箭,FALSE,ui/icon/000000/000367.tex,战技,0,battle/magic_ran_start,cmbw_castx0c,ws/bt_2bw_emp/ws_s08,normal_hit/normal_hit,0,弓箭手,0,30,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,63,,,FALSE,0,0,25,58,0,0,,3,,1,,毫无迷惘的眼瞳,弓箭手 吟游诗人,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
贤者的叙事谣,FALSE,ui/icon/002000/002602.tex,能力,0,battle/magic_sng_start,cmst_ligct0c,magic/2bw_bard/mgc003,normal_hit/normal_hit,0,吟游诗人,0,30,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,,TRUE,0,0,1200,21,0,0,魔法,7,,1,,诗与弓交织的旋律,吟游诗人,2,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
军神的赞美歌,FALSE,ui/icon/002000/002603.tex,能力,0,battle/magic_sng_start,cmst_ligct0c,magic/2bw_bard/mgc004,normal_hit/normal_hit,0,吟游诗人,0,40,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,,TRUE,0,0,1200,17,0,0,魔法,7,,1,,光阴神的境地,吟游诗人,2,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
死亡箭雨,FALSE,ui/icon/002000/002605.tex,能力,0,,,ws/bt_2bw_emp/ws_s04,ws/bt_2bw_emp/ws_s04_hit,0,吟游诗人,0,45,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,8,0,TRUE,0,0,0,,,FALSE,0,0,150,5,71,2,,7,,1,,罪孽深重的愚者,吟游诗人,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
战斗之声,FALSE,ui/icon/002000/002601.tex,能力,0,,,ability/2bw_bard/abl007,ability/2bw_bard/abl007_hit,0,吟游诗人,0,50,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,20,0,FALSE,0,0,0,,,TRUE,0,0,1200,23,0,0,,0,,2,,生命的赞歌,吟游诗人,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
飞石,FALSE,ui/icon/000000/000403.tex,魔法,1,battle/magic_cnj_start,cmat_ethct0c,magic/cnj_white/stone,normal_hit/normal_hit,0,幻术师,0,1,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,2,63,,,FALSE,15,0,25,58,0,0,魔法,4,,1,,,幻术师 白魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
疾风,FALSE,ui/icon/000000/000401.tex,魔法,1,battle/magic_cnj_start,cmat_wndct0c,magic/cnj_white/aero,normal_hit/normal_hit,0,幻术师,0,4,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,2,63,,,FALSE,0,0,25,58,0,0,魔法,3,,1,,,幻术师 白魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
医治,FALSE,ui/icon/000000/000408.tex,魔法,2,battle/magic_cnj_start,cmrv_wndct0c,magic/cnj_white/carelga,magic/cnj_white/carelga_hit,0,幻术师,0,10,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,2,15,0,FALSE,3,9,0,,,FALSE,20,0,25,58,0,0,魔法,7,,2,,,幻术师 白魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
愈疗,FALSE,ui/icon/000000/000407.tex,魔法,2,battle/magic_cnj_start,cmrv_wndct0c,magic/cnj_white/carelda,magic/cnj_white/carelda_hit,0,白魔法师,0,40,FALSE,30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,2,10,0,FALSE,3,15,0,,,FALSE,20,0,25,58,0,0,魔法,7,,2,,角尊的荣誉,白魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
医济,FALSE,ui/icon/000000/000409.tex,魔法,2,battle/magic_cnj_start,cmrv_wndct0c,magic/cnj_white/carella,magic/cnj_white/carella_hit,0,幻术师,0,50,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,2,20,0,FALSE,3,10,0,,,FALSE,20,0,25,58,0,0,魔法,7,,2,,,幻术师 白魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
救疗,FALSE,ui/icon/000000/000406.tex,魔法,2,battle/magic_cnj_start,cmrv_wndct0c,magic/cnj_white/carel2,normal_hit/normal_hit,0,幻术师,0,30,FALSE,30,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,3,10,0,,,FALSE,20,0,25,58,0,0,魔法,7,救疗效果提高,2,,领悟自然,幻术师 白魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
神速咏唱,FALSE,ui/icon/002000/002626.tex,能力,0,,,ability/cnj_white/abl002,normal_hit/normal_hit,0,白魔法师,0,30,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,1200,23,0,0,,0,,2,,伟人的后继者,白魔法师,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
再生,FALSE,ui/icon/002000/002628.tex,魔法,0,battle/magic_wht_start,cmrv_wndct0c,magic/cnj_white/regene,normal_hit/normal_hit,0,白魔法师,0,35,FALSE,30,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,3,4,0,,,FALSE,0,0,25,58,0,0,魔法,7,,2,,森林的哀叹,白魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
神圣,FALSE,ui/icon/002000/002629.tex,魔法,1,battle/magic_wht_start,cmat_ligct0c,magic/cnj_white/holy,magic/cnj_white/holy_hit,0,白魔法师,0,45,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,8,0,TRUE,3,4,63,,,FALSE,25,0,25,58,0,0,魔法,7,,1,,恶徒的报应,白魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
天赐祝福,FALSE,ui/icon/002000/002627.tex,能力,2,,,ability/cnj_white/abl005,normal_hit/normal_hit,0,白魔法师,0,50,FALSE,30,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,1800,24,0,0,,0,,2,,镇抚的仪式,白魔法师,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
冰结,FALSE,ui/icon/000000/000454.tex,魔法,1,battle/magic_thm_start,cmat_icect0c,magic/thm_black/blizzard,normal_hit/normal_hit,0,咒术师,0,1,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,4,0,,,FALSE,25,0,25,58,0,0,魔法,2,,1,,,咒术师 黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
闪雷,FALSE,ui/icon/000000/000457.tex,魔法,1,battle/magic_thm_start,cmat_thnct0c,magic/thm_black/thunder,normal_hit/normal_hit,0,咒术师,0,6,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,2,63,,,FALSE,25,0,25,58,0,0,魔法,5,雷云,1,,,咒术师 黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
星灵移位,FALSE,ui/icon/000000/000466.tex,能力,0,,,ability/thm_black/abl002,normal_hit/normal_hit,0,咒术师,0,4,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,50,1,0,0,,0,,2,,,咒术师 黑魔法师,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
爆炎,FALSE,ui/icon/000000/000453.tex,魔法,1,battle/magic_thm_start,cmat_firct0c,magic/thm_black/firega,magic/thm_black/firega_hit,0,咒术师,0,35,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,20,0,,,FALSE,35,0,25,58,0,0,魔法,1,火苗,1,,,咒术师 黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
暴雷,FALSE,ui/icon/000000/000459.tex,魔法,1,battle/magic_thm_start,cmat_thnct0c,magic/thm_black/thunderga,normal_hit/normal_hit,0,黑魔法师,0,45,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,4,62,,,FALSE,25,0,25,58,0,0,魔法,5,雷云,1,,劝诱的迷雾，阴沉的门扉,黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
冰封,FALSE,ui/icon/000000/000456.tex,魔法,1,battle/magic_thm_start,cmat_icect0c,magic/thm_black/blizzarga,normal_hit/normal_hit,0,黑魔法师,0,35,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,8,0,,,FALSE,35,0,25,58,0,0,魔法,2,,1,,预言的时刻，献祭的鲜血,黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
以太步,FALSE,ui/icon/000000/000467.tex,能力,0,,,ability/thm_black/abl008,normal_hit/normal_hit,0,咒术师,1,50,FALSE,25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,100,5,0,0,,0,,0,,,咒术师 黑魔法师,1,FALSE,TRUE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE
崩溃,FALSE,ui/icon/000000/000462.tex,魔法,1,battle/magic_thm_start,cmat_ligct0c,magic/thm_black/photonstrike,normal_hit/normal_hit,0,咒术师,0,15,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,8,0,,,FALSE,0,0,25,58,0,0,魔法,7,,1,,狂猛之危,咒术师 黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
魔罩,FALSE,ui/icon/000000/000463.tex,能力,0,battle/magic_thm_start,cmst_ethct0c,ability/thm_black/abl009,normal_hit/normal_hit,0,咒术师,0,30,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,1200,22,0,0,,0,,2,,胆小之人的勇气,咒术师 黑魔法师,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
魔泉,FALSE,ui/icon/002000/002651.tex,能力,0,,,ability/thm_black/abl003,normal_hit/normal_hit,0,黑魔法师,0,30,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,1800,24,0,0,,0,,2,,罪人的低语，命运的神谕,黑魔法师,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
玄冰,FALSE,ui/icon/002000/002653.tex,魔法,1,battle/magic_blk_start,cmat_icect0c,magic/thm_black/freeze,magic/thm_black/freeze_hit,0,黑魔法师,0,40,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,3,10,48,,,FALSE,28,0,25,58,0,0,魔法,2,,1,,他乡的知己，异族的友人,黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
核爆,FALSE,ui/icon/002000/002652.tex,魔法,1,battle/magic_blk_start,cmat_firct0c,magic/thm_black/flare,normal_hit/normal_hit,0,黑魔法师,0,50,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,4,8,49,,,FALSE,40,0,25,58,0,0,魔法,1,,1,,黑魔的引导，法师的真实,黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
毁灭,FALSE,ui/icon/000000/000501.tex,魔法,1,battle/magic_swl_start,cmat_ligct0c,magic/swl_summon/fieryblast,normal_hit/normal_hit,0,秘术师,0,1,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,3,126,,,FALSE,15,0,25,58,0,0,魔法,7,,1,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,26,FALSE,FALSE,TRUE
以太超流,FALSE,ui/icon/000000/000510.tex,能力,0,,,ability/swl_summon/abl012,normal_hit/normal_hit,0,学者,0,45,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,42,,,TRUE,0,0,600,13,0,0,,0,,2,,,学者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
能量吸收,FALSE,ui/icon/000000/000514.tex,能力,1,,,ability/swl_summon/abl013,normal_hit/normal_hit,0,学者,0,45,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,30,1,0,,,TRUE,0,0,10,4,0,0,魔法,7,,1,,,学者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,33,FALSE,FALSE,TRUE
毁坏,FALSE,ui/icon/000000/000502.tex,魔法,1,battle/magic_swl_start,cmat_ligct0c,magic/swl_summon/ruinla,normal_hit/normal_hit,0,秘术师,0,30,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,3,126,,,FALSE,15,0,25,58,0,0,魔法,7,,1,,秘术最高级命题的证明,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,27,FALSE,FALSE,TRUE
溃烂爆发,FALSE,ui/icon/002000/002676.tex,能力,0,,,magic/swl_summon/plagueburst,normal_hit/normal_hit,0,秘术师,0,10,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,30,1,0,,,TRUE,0,0,10,1,0,0,魔法,7,,1,,,秘术师 召唤师,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
鼓舞激励之策,FALSE,ui/icon/002000/002801.tex,魔法,2,battle/magic_sch_start,cmrv_wndct0c,magic/swl_summon/succor2,normal_hit/normal_hit,0,学者,0,30,FALSE,30,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,3,10,0,,,FALSE,20,0,25,58,0,0,魔法,7,,2,,被遗忘的学问,学者,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
士气高扬之策,FALSE,ui/icon/002000/002802.tex,魔法,2,battle/magic_sch_start,cmrv_wndct0c,magic/swl_summon/succor1,magic/swl_summon/succor1_hit,0,学者,0,35,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,2,15,0,FALSE,3,10,0,,,FALSE,20,0,25,58,0,0,魔法,7,士气高扬之策效果提高,2,,找回失去的记忆,学者,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
野战治疗阵,FALSE,ui/icon/002000/002804.tex,能力,0,,,ability/swl_summon/abl008,ability/swl_summon/abl008_hit,0,学者,0,50,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,7,10,0,FALSE,30,1,0,,,TRUE,0,0,300,6,0,0,,0,,2,,新时代的学者,学者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
生命活性法,FALSE,ui/icon/002000/002805.tex,能力,2,,,ability/swl_summon/abl009,normal_hit/normal_hit,0,学者,0,45,FALSE,30,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,30,1,0,,,TRUE,0,0,10,1,0,0,,0,,2,,军事学治疗法,学者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
医术,FALSE,ui/icon/000000/000518.tex,魔法,2,battle/magic_swl_start,cmrv_wndct0c,magic/swl_summon/swlcarel,normal_hit/normal_hit,0,学者,0,4,FALSE,30,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,3,4,0,,,FALSE,15,0,25,58,0,0,魔法,7,,2,,,学者,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,32,FALSE,FALSE,TRUE
双刃旋,FALSE,ui/icon/000000/000601.tex,战技,0,,,ws/bt_dgr_dgr/ws_s01,normal_hit/normal_hit,0,双剑师,0,1,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,,FALSE,0,0,25,58,0,0,,7,,1,,,双剑师  忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
绝风,FALSE,ui/icon/000000/000602.tex,战技,0,,,ws/bt_dgr_dgr/ws_s02,normal_hit/normal_hit,0,双剑师,0,4,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,双刃旋,FALSE,0,0,25,58,0,0,,7,,1,,,双剑师  忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
隐遁,FALSE,ui/icon/000000/000609.tex,能力,0,,,ability/dgr_ninja/abl003,normal_hit/normal_hit,0,双剑师,0,10,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,38,,,TRUE,0,0,200,2,0,0,,0,,2,隐遁,,双剑师  忍者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
断绝,FALSE,ui/icon/000000/000612.tex,能力,0,,,ability/dgr_ninja/abl004,normal_hit/normal_hit,0,忍者,0,40,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,63,,,TRUE,0,0,600,10,0,0,,7,,1,,,忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
飞刀,FALSE,ui/icon/000000/000614.tex,战技,0,,,ws/bt_dgr_dgr/ws_s09,normal_hit/normal_hit,0,双剑师,0,15,FALSE,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,,TRUE,0,0,25,58,0,0,,7,,1,,沉默的悲鸣,双剑师  忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
夺取,FALSE,ui/icon/000000/000613.tex,能力,0,,,ability/dgr_ninja/abl014,normal_hit/normal_hit,0,双剑师,0,15,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,,TRUE,0,0,1200,22,0,0,,7,,1,,以命换金,双剑师  忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
旋风刃,FALSE,ui/icon/000000/000605.tex,战技,0,,,ws/bt_dgr_dgr/ws_s05,normal_hit/normal_hit,0,双剑师,0,26,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,绝风,FALSE,0,0,25,58,0,0,,7,,1,,,双剑师  忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
天之印,FALSE,ui/icon/002000/002901.tex,能力,0,,,ability/dgr_ninja/abl011,normal_hit/normal_hit,0,忍者,0,30,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,200,9,58,2,,0,,2,,月与影,忍者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
忍术,FALSE,ui/icon/002000/002904.tex,能力,0,,,ability/dgr_ninja/abl008,normal_hit/normal_hit,0,忍者,0,30,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,10,496,32,结印,,TRUE,0,0,15,58,0,0,,0,,2,,月与影,忍者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
地之印,FALSE,ui/icon/002000/002902.tex,能力,0,,,ability/dgr_ninja/abl012,normal_hit/normal_hit,0,忍者,0,35,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,200,9,58,2,,0,,2,,术与印,忍者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
缩地,FALSE,ui/icon/002000/002905.tex,能力,0,,,ability/dgr_ninja/abl009,normal_hit/normal_hit,0,忍者,1,40,FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,7,1,0,FALSE,0,0,0,,,TRUE,0,0,600,17,71,1,,0,,2,,忍与盗,忍者,1,FALSE,TRUE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
人之印,FALSE,ui/icon/002000/002903.tex,能力,0,,,ability/dgr_ninja/abl013,normal_hit/normal_hit,0,忍者,0,45,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,200,9,58,2,,0,,2,,攻与守,忍者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
